ntt_per_tt_loss,student_growth_rate,replacement_rate,year,assistant,associate,full,ntt,total_faculty,total_students,student_ntt_ratio,student_faculty_ratio
16.4,-0.005,0.4,2035,97,277,424,845,1644,26166,30.957,15.914
16.9,-0.005,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
16.9,-0.005,0.4,2026,217,377,488,634,1716,27372,43.172,15.954
16.9,-0.005,0.4,2027,192,373,482,658,1704,27235,41.391,15.979
16.9,-0.005,0.4,2028,171,365,477,681,1693,27099,39.794,16.003
16.9,-0.005,0.4,2029,154,355,471,703,1682,26964,38.35,16.027
16.9,-0.005,0.4,2030,140,343,464,724,1672,26829,37.037,16.05
16.9,-0.005,0.4,2031,128,330,458,745,1661,26695,35.836,16.073
16.9,-0.005,0.4,2032,118,317,450,765,1650,26562,34.733,16.095
16.9,-0.005,0.4,2033,110,304,442,784,1640,26429,33.716,16.117
16.9,-0.005,0.4,2034,103,291,433,802,1629,26297,32.775,16.139
16.9,-0.005,0.4,2035,97,277,424,820,1619,26166,31.901,16.16
17.4,-0.005,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
17.4,-0.005,0.4,2026,217,377,488,616,1697,27372,44.45,16.126
17.4,-0.005,0.4,2027,192,373,482,639,1686,27235,42.616,16.158
17.4,-0.005,0.4,2028,171,365,477,661,1674,27099,40.971,16.19
17.4,-0.005,0.4,2029,154,355,471,683,1662,26964,39.484,16.222
17.4,-0.005,0.4,2030,140,343,464,704,1651,26829,38.133,16.252
17.4,-0.005,0.4,2031,128,330,458,724,1639,26695,36.897,16.283
17.4,-0.005,0.4,2032,118,317,450,743,1628,26562,35.76,16.312
17.4,-0.005,0.4,2033,110,304,442,761,1617,26429,34.713,16.342
17.4,-0.005,0.4,2034,103,291,433,779,1606,26297,33.744,16.37
17.4,-0.005,0.4,2035,97,277,424,797,1596,26166,32.845,16.399
17.9,-0.005,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
17.9,-0.005,0.4,2026,217,377,488,599,1680,27372,45.727,16.291
17.9,-0.005,0.4,2027,192,373,482,621,1668,27235,43.841,16.331
17.9,-0.005,0.4,2028,171,365,477,643,1655,27099,42.149,16.371
17.9,-0.005,0.4,2029,154,355,471,664,1643,26964,40.619,16.41
17.9,-0.005,0.4,2030,140,343,464,684,1631,26829,39.229,16.448
17.9,-0.005,0.4,2031,128,330,458,703,1619,26695,37.957,16.486
17.9,-0.005,0.4,2032,118,317,450,722,1608,26562,36.788,16.523
17.9,-0.005,0.4,2033,110,304,442,740,1596,26429,35.711,16.559
17.9,-0.005,0.4,2034,103,291,433,758,1585,26297,34.714,16.595
17.9,-0.005,0.4,2035,97,277,424,774,1573,26166,33.789,16.63
15.4,0,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
15.4,0,0.4,2026,217,377,488,705,1786,27510,39.036,15.4
15.4,0,0.4,2027,192,373,482,740,1786,27510,37.179,15.4
15.4,0,0.4,2028,171,365,477,774,1786,27510,35.543,15.4
15.4,0,0.4,2029,154,355,471,807,1786,27510,34.087,15.4
15.4,0,0.4,2030,140,343,464,839,1786,27510,32.783,15.4
15.4,0,0.4,2031,128,330,458,870,1786,27510,31.606,15.4
15.4,0,0.4,2032,118,317,450,901,1786,27510,30.539,15.4
15.4,0,0.4,2033,110,304,442,930,1786,27510,29.567,15.4
15.4,0,0.4,2034,103,291,433,959,1786,27510,28.678,15.4
15.4,0,0.4,2035,97,277,424,987,1786,27510,27.861,15.4
15.9,0,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
15.9,0,0.4,2026,217,377,488,683,1764,27510,40.304,15.593
15.9,0,0.4,2027,192,373,482,717,1763,27510,38.386,15.603
15.9,0,0.4,2028,171,365,477,750,1762,27510,36.697,15.613
15.9,0,0.4,2029,154,355,471,782,1761,27510,35.194,15.622
15.9,0,0.4,2030,140,343,464,813,1760,27510,33.847,15.631
15.9,0,0.4,2031,128,330,458,843,1759,27510,32.633,15.64
15.9,0,0.4,2032,118,317,450,872,1758,27510,31.531,15.648
15.9,0,0.4,2033,110,304,442,901,1757,27510,30.527,15.656
15.9,0,0.4,2034,103,291,433,929,1756,27510,29.609,15.665
15.9,0,0.4,2035,97,277,424,956,1755,27510,28.766,15.672
16.4,0,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
16.4,0,0.4,2026,217,377,488,662,1743,27510,41.571,15.78
16.4,0,0.4,2027,192,373,482,695,1741,27510,39.593,15.799
16.4,0,0.4,2028,171,365,477,727,1739,27510,37.851,15.818
16.4,0,0.4,2029,154,355,471,758,1737,27510,36.301,15.836
16.4,0,0.4,2030,140,343,464,788,1735,27510,34.912,15.854
16.4,0,0.4,2031,128,330,458,817,1733,27510,33.659,15.872
16.4,0,0.4,2032,118,317,450,846,1731,27510,32.522,15.889
16.4,0,0.4,2033,110,304,442,874,1730,27510,31.487,15.905
16.4,0,0.4,2034,103,291,433,901,1728,27510,30.54,15.921
16.4,0,0.4,2035,97,277,424,927,1726,27510,29.671,15.937
16.9,0,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
16.9,0,0.4,2026,217,377,488,642,1724,27510,42.838,15.959
16.9,0,0.4,2027,192,373,482,674,1721,27510,40.8,15.988
16.9,0,0.4,2028,171,365,477,705,1718,27510,39.004,16.016
16.9,0,0.4,2029,154,355,471,735,1715,27510,37.407,16.043
16.9,0,0.4,2030,140,343,464,765,1712,27510,35.976,16.07
16.9,0,0.4,2031,128,330,458,793,1709,27510,34.685,16.096
16.9,0,0.4,2032,118,317,450,821,1706,27510,33.514,16.122
16.9,0,0.4,2033,110,304,442,848,1704,27510,32.447,16.146
16.9,0,0.4,2034,103,291,433,874,1701,27510,31.471,16.171
16.9,0,0.4,2035,97,277,424,900,1699,27510,30.575,16.194
17.4,0,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
17.4,0,0.4,2026,217,377,488,624,1705,27510,44.106,16.131
17.4,0,0.4,2027,192,373,482,655,1701,27510,42.007,16.17
17.4,0,0.4,2028,171,365,477,685,1697,27510,40.158,16.207
17.4,0,0.4,2029,154,355,471,714,1694,27510,38.514,16.244
17.4,0,0.4,2030,140,343,464,743,1690,27510,37.04,16.279
17.4,0,0.4,2031,128,330,458,770,1686,27510,35.711,16.314
17.4,0,0.4,2032,118,317,450,797,1683,27510,34.505,16.348
17.4,0,0.4,2033,110,304,442,823,1679,27510,33.407,16.381
17.4,0,0.4,2034,103,291,433,849,1676,27510,32.402,16.413
17.4,0,0.4,2035,97,277,424,874,1673,27510,31.48,16.445
17.9,0,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
17.9,0,0.4,2026,217,377,488,606,1688,27510,45.373,16.298
17.9,0,0.4,2027,192,373,482,637,1683,27510,43.215,16.346
17.9,0,0.4,2028,171,365,477,666,1678,27510,41.312,16.392
17.9,0,0.4,2029,154,355,471,694,1674,27510,39.621,16.437
17.9,0,0.4,2030,140,343,464,722,1669,27510,38.105,16.481
17.9,0,0.4,2031,128,330,458,749,1665,27510,36.737,16.525
17.9,0,0.4,2032,118,317,450,775,1661,27510,35.497,16.567
17.9,0,0.4,2033,110,304,442,800,1656,27510,34.367,16.608
17.9,0,0.4,2034,103,291,433,825,1652,27510,33.333,16.649
17.9,0,0.4,2035,97,277,424,849,1648,27510,32.384,16.688
15.4,0.005,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
15.4,0.005,0.4,2026,217,377,488,714,1795,27648,38.739,15.4
15.4,0.005,0.4,2027,192,373,482,758,1804,27786,36.664,15.4
15.4,0.005,0.4,2028,171,365,477,801,1813,27925,34.865,15.4
15.4,0.005,0.4,2029,154,355,471,843,1822,28065,33.288,15.4
15.4,0.005,0.4,2030,140,343,464,884,1831,28205,31.896,15.4
15.4,0.005,0.4,2031,128,330,458,925,1841,28346,30.655,15.4
15.4,0.005,0.4,2032,118,317,450,964,1850,28488,29.542,15.4
15.4,0.005,0.4,2033,110,304,442,1003,1859,28630,28.54,15.4
15.4,0.005,0.4,2034,103,291,433,1041,1868,28773,27.632,15.4
15.4,0.005,0.4,2035,97,277,424,1079,1878,28917,26.806,15.4
15.9,0.005,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
15.9,0.005,0.4,2026,217,377,488,691,1773,27648,39.997,15.595
15.9,0.005,0.4,2027,192,373,482,734,1780,27786,37.854,15.606
15.9,0.005,0.4,2028,171,365,477,776,1788,27925,35.997,15.617
15.9,0.005,0.4,2029,154,355,471,817,1796,28065,34.369,15.627
15.9,0.005,0.4,2030,140,343,464,856,1804,28205,32.931,15.637
15.9,0.005,0.4,2031,128,330,458,896,1812,28346,31.65,15.647
15.9,0.005,0.4,2032,118,317,450,934,1820,28488,30.501,15.657
15.9,0.005,0.4,2033,110,304,442,972,1828,28630,29.467,15.666
15.9,0.005,0.4,2034,103,291,433,1009,1836,28773,28.529,15.675
15.9,0.005,0.4,2035,97,277,424,1045,1844,28917,27.676,15.683
16.4,0.005,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
16.4,0.005,0.4,2026,217,377,488,670,1752,27648,41.255,15.783
16.4,0.005,0.4,2027,192,373,482,712,1758,27786,39.045,15.805
16.4,0.005,0.4,2028,171,365,477,752,1764,27925,37.129,15.826
16.4,0.005,0.4,2029,154,355,471,792,1771,28065,35.45,15.847
16.4,0.005,0.4,2030,140,343,464,830,1778,28205,33.967,15.867
16.4,0.005,0.4,2031,128,330,458,868,1784,28346,32.646,15.887
16.4,0.005,0.4,2032,118,317,450,906,1791,28488,31.461,15.906
16.4,0.005,0.4,2033,110,304,442,942,1798,28630,30.393,15.924
16.4,0.005,0.4,2034,103,291,433,978,1805,28773,29.426,15.942
16.4,0.005,0.4,2035,97,277,424,1013,1812,28917,28.547,15.959
16.9,0.005,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
16.9,0.005,0.4,2026,217,377,488,650,1732,27648,42.513,15.963
16.9,0.005,0.4,2027,192,373,482,691,1737,27786,40.235,15.996
16.9,0.005,0.4,2028,171,365,477,730,1742,27925,38.261,16.028
16.9,0.005,0.4,2029,154,355,471,768,1748,28065,36.531,16.059
16.9,0.005,0.4,2030,140,343,464,806,1753,28205,35.002,16.09
16.9,0.005,0.4,2031,128,330,458,843,1759,28346,33.641,16.119
16.9,0.005,0.4,2032,118,317,450,879,1764,28488,32.42,16.147
16.9,0.005,0.4,2033,110,304,442,914,1770,28630,31.32,16.175
16.9,0.005,0.4,2034,103,291,433,949,1776,28773,30.323,16.201
16.9,0.005,0.4,2035,97,277,424,983,1782,28917,29.417,16.227
17.4,0.005,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
17.4,0.005,0.4,2026,217,377,488,632,1713,27648,43.77,16.137
17.4,0.005,0.4,2027,192,373,482,671,1717,27786,41.426,16.181
17.4,0.005,0.4,2028,171,365,477,709,1721,27925,39.393,16.224
17.4,0.005,0.4,2029,154,355,471,746,1725,28065,37.612,16.265
17.4,0.005,0.4,2030,140,343,464,783,1730,28205,36.038,16.305
17.4,0.005,0.4,2031,128,330,458,818,1734,28346,34.636,16.344
17.4,0.005,0.4,2032,118,317,450,853,1739,28488,33.379,16.382
17.4,0.005,0.4,2033,110,304,442,888,1744,28630,32.247,16.418
17.4,0.005,0.4,2034,103,291,433,922,1749,28773,31.221,16.454
17.4,0.005,0.4,2035,97,277,424,955,1754,28917,30.287,16.489
17.9,0.005,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
17.9,0.005,0.4,2026,217,377,488,614,1696,27648,45.028,16.305
17.9,0.005,0.4,2027,192,373,482,652,1698,27786,42.616,16.36
17.9,0.005,0.4,2028,171,365,477,689,1701,27925,40.525,16.412
17.9,0.005,0.4,2029,154,355,471,725,1705,28065,38.692,16.464
17.9,0.005,0.4,2030,140,343,464,761,1708,28205,37.074,16.514
17.9,0.005,0.4,2031,128,330,458,796,1712,28346,35.631,16.562
17.9,0.005,0.4,2032,118,317,450,830,1715,28488,34.338,16.609
17.9,0.005,0.4,2033,110,304,442,863,1719,28630,33.173,16.655
17.9,0.005,0.4,2034,103,291,433,896,1723,28773,32.118,16.7
17.9,0.005,0.4,2035,97,277,424,928,1727,28917,31.158,16.743
15.4,0.01,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
15.4,0.01,0.4,2026,217,377,488,723,1804,27785,38.452,15.4
15.4,0.01,0.4,2027,192,373,482,776,1822,28063,36.171,15.4
15.4,0.01,0.4,2028,171,365,477,828,1841,28344,34.225,15.4
15.4,0.01,0.4,2029,154,355,471,880,1859,28627,32.546,15.4
15.4,0.01,0.4,2030,140,343,464,930,1877,28913,31.081,15.4
15.4,0.01,0.4,2031,128,330,458,980,1896,29202,29.79,15.4
15.4,0.01,0.4,2032,118,317,450,1030,1915,29494,28.645,15.4
15.4,0.01,0.4,2033,110,304,442,1078,1934,29789,27.623,15.4
15.4,0.01,0.4,2034,103,291,433,1127,1954,30087,26.706,15.4
15.4,0.01,0.4,2035,97,277,424,1174,1973,30388,25.878,15.4
15.9,0.01,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
15.9,0.01,0.4,2026,217,377,488,700,1781,27785,39.7,15.596
15.9,0.01,0.4,2027,192,373,482,751,1798,28063,37.345,15.609
15.9,0.01,0.4,2028,171,365,477,802,1814,28344,35.337,15.621
15.9,0.01,0.4,2029,154,355,471,852,1831,28627,33.603,15.633
15.9,0.01,0.4,2030,140,343,464,901,1848,28913,32.09,15.644
15.9,0.01,0.4,2031,128,330,458,949,1865,29202,30.757,15.654
15.9,0.01,0.4,2032,118,317,450,997,1883,29494,29.575,15.665
15.9,0.01,0.4,2033,110,304,442,1045,1900,29789,28.52,15.675
15.9,0.01,0.4,2034,103,291,433,1091,1918,30087,27.573,15.684
15.9,0.01,0.4,2035,97,277,424,1137,1936,30388,26.718,15.694
16.4,0.01,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
16.4,0.01,0.4,2026,217,377,488,679,1760,27785,40.949,15.785
16.4,0.01,0.4,2027,192,373,482,729,1775,28063,38.52,15.81
16.4,0.01,0.4,2028,171,365,477,778,1790,28344,36.448,15.834
16.4,0.01,0.4,2029,154,355,471,826,1805,28627,34.66,15.858
16.4,0.01,0.4,2030,140,343,464,874,1821,28913,33.099,15.88
16.4,0.01,0.4,2031,128,330,458,920,1836,29202,31.724,15.901
16.4,0.01,0.4,2032,118,317,450,967,1852,29494,30.505,15.922
16.4,0.01,0.4,2033,110,304,442,1013,1869,29789,29.417,15.942
16.4,0.01,0.4,2034,103,291,433,1058,1885,30087,28.44,15.961
16.4,0.01,0.4,2035,97,277,424,1103,1902,30388,27.559,15.98
16.9,0.01,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
16.9,0.01,0.4,2026,217,377,488,658,1740,27785,42.197,15.968
16.9,0.01,0.4,2027,192,373,482,707,1753,28063,39.694,16.005
16.9,0.01,0.4,2028,171,365,477,755,1767,28344,37.559,16.041
16.9,0.01,0.4,2029,154,355,471,802,1781,28627,35.716,16.075
16.9,0.01,0.4,2030,140,343,464,848,1795,28913,34.108,16.108
16.9,0.01,0.4,2031,128,330,458,893,1809,29202,32.692,16.141
16.9,0.01,0.4,2032,118,317,450,938,1824,29494,31.435,16.172
16.9,0.01,0.4,2033,110,304,442,983,1839,29789,30.314,16.202
16.9,0.01,0.4,2034,103,291,433,1027,1854,30087,29.307,16.231
16.9,0.01,0.4,2035,97,277,424,1070,1869,30388,28.399,16.259
17.4,0.01,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
17.4,0.01,0.4,2026,217,377,488,640,1721,27785,43.446,16.143
17.4,0.01,0.4,2027,192,373,482,687,1733,28063,40.869,16.192
17.4,0.01,0.4,2028,171,365,477,733,1745,28344,38.67,16.24
17.4,0.01,0.4,2029,154,355,471,778,1758,28627,36.773,16.286
17.4,0.01,0.4,2030,140,343,464,823,1771,28913,35.117,16.33
17.4,0.01,0.4,2031,128,330,458,868,1784,29202,33.659,16.373
17.4,0.01,0.4,2032,118,317,450,911,1797,29494,32.365,16.414
17.4,0.01,0.4,2033,110,304,442,954,1810,29789,31.21,16.454
17.4,0.01,0.4,2034,103,291,433,997,1824,30087,30.174,16.493
17.4,0.01,0.4,2035,97,277,424,1039,1838,30388,29.239,16.531
17.9,0.01,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
17.9,0.01,0.4,2026,217,377,488,622,1703,27785,44.694,16.312
17.9,0.01,0.4,2027,192,373,482,667,1714,28063,42.043,16.374
17.9,0.01,0.4,2028,171,365,477,712,1725,28344,39.781,16.433
17.9,0.01,0.4,2029,154,355,471,757,1736,28627,37.83,16.49
17.9,0.01,0.4,2030,140,343,464,800,1748,28913,36.126,16.545
17.9,0.01,0.4,2031,128,330,458,843,1759,29202,34.626,16.598
17.9,0.01,0.4,2032,118,317,450,886,1771,29494,33.295,16.65
17.9,0.01,0.4,2033,110,304,442,928,1784,29789,32.107,16.7
17.9,0.01,0.4,2034,103,291,433,969,1796,30087,31.041,16.749
17.9,0.01,0.4,2035,97,277,424,1010,1809,30388,30.079,16.796
15.4,0.015,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
15.4,0.015,0.4,2026,217,377,488,732,1813,27923,38.17,15.4
15.4,0.015,0.4,2027,192,373,482,794,1840,28342,35.697,15.4
15.4,0.015,0.4,2028,171,365,477,856,1868,28767,33.621,15.4
15.4,0.015,0.4,2029,154,355,471,917,1896,29199,31.851,15.4
15.4,0.015,0.4,2030,140,343,464,977,1924,29637,30.326,15.4
15.4,0.015,0.4,2031,128,330,458,1037,1953,30082,28.997,15.4
15.4,0.015,0.4,2032,118,317,450,1097,1983,30533,27.831,15.4
15.4,0.015,0.4,2033,110,304,442,1156,2012,30991,26.798,15.4
15.4,0.015,0.4,2034,103,291,433,1216,2043,31456,25.879,15.4
15.4,0.015,0.4,2035,97,277,424,1274,2073,31928,25.056,15.4
15.9,0.015,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
15.9,0.015,0.4,2026,217,377,488,709,1790,27923,39.409,15.598
15.9,0.015,0.4,2027,192,373,482,769,1815,28342,36.856,15.612
15.9,0.015,0.4,2028,171,365,477,829,1841,28767,34.713,15.625
15.9,0.015,0.4,2029,154,355,471,888,1867,29199,32.886,15.638
15.9,0.015,0.4,2030,140,343,464,947,1894,29637,31.311,15.65
15.9,0.015,0.4,2031,128,330,458,1005,1921,30082,29.939,15.662
15.9,0.015,0.4,2032,118,317,450,1063,1948,30533,28.734,15.673
15.9,0.015,0.4,2033,110,304,442,1120,1976,30991,27.668,15.683
15.9,0.015,0.4,2034,103,291,433,1177,2004,31456,26.719,15.694
15.9,0.015,0.4,2035,97,277,424,1234,2033,31928,25.869,15.704
16.4,0.015,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
16.4,0.015,0.4,2026,217,377,488,687,1769,27923,40.648,15.788
16.4,0.015,0.4,2027,192,373,482,746,1792,28342,38.015,15.816
16.4,0.015,0.4,2028,171,365,477,803,1816,28767,35.804,15.842
16.4,0.015,0.4,2029,154,355,471,861,1840,29199,33.92,15.868
16.4,0.015,0.4,2030,140,343,464,918,1865,29637,32.295,15.892
16.4,0.015,0.4,2031,128,330,458,974,1890,30082,30.88,15.915
16.4,0.015,0.4,2032,118,317,450,1030,1916,30533,29.638,15.938
16.4,0.015,0.4,2033,110,304,442,1086,1942,30991,28.538,15.959
16.4,0.015,0.4,2034,103,291,433,1141,1968,31456,27.559,15.98
16.4,0.015,0.4,2035,97,277,424,1197,1996,31928,26.683,16
16.9,0.015,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
16.9,0.015,0.4,2026,217,377,488,667,1748,27923,41.887,15.972
16.9,0.015,0.4,2027,192,373,482,723,1770,28342,39.174,16.013
16.9,0.015,0.4,2028,171,365,477,780,1792,28767,36.896,16.053
16.9,0.015,0.4,2029,154,355,471,835,1815,29199,34.954,16.091
16.9,0.015,0.4,2030,140,343,464,891,1838,29637,33.28,16.127
16.9,0.015,0.4,2031,128,330,458,945,1861,30082,31.822,16.162
16.9,0.015,0.4,2032,118,317,450,1000,1885,30533,30.541,16.195
16.9,0.015,0.4,2033,110,304,442,1054,1910,30991,29.408,16.228
16.9,0.015,0.4,2034,103,291,433,1108,1935,31456,28.399,16.259
16.9,0.015,0.4,2035,97,277,424,1161,1960,31928,27.496,16.289
17.4,0.015,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
17.4,0.015,0.4,2026,217,377,488,647,1729,27923,43.127,16.149
17.4,0.015,0.4,2027,192,373,482,703,1749,28342,40.333,16.203
17.4,0.015,0.4,2028,171,365,477,757,1770,28767,37.987,16.256
17.4,0.015,0.4,2029,154,355,471,811,1791,29199,35.988,16.306
17.4,0.015,0.4,2030,140,343,464,865,1812,29637,34.265,16.355
17.4,0.015,0.4,2031,128,330,458,918,1834,30082,32.763,16.401
17.4,0.015,0.4,2032,118,317,450,971,1857,30533,31.445,16.446
17.4,0.015,0.4,2033,110,304,442,1024,1879,30991,30.278,16.489
17.4,0.015,0.4,2034,103,291,433,1076,1903,31456,29.24,16.531
17.4,0.015,0.4,2035,97,277,424,1128,1927,31928,28.31,16.571
17.9,0.015,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
17.9,0.015,0.4,2026,217,377,488,629,1711,27923,44.366,16.32
17.9,0.015,0.4,2027,192,373,482,683,1730,28342,41.492,16.387
17.9,0.015,0.4,2028,171,365,477,736,1748,28767,39.079,16.453
17.9,0.015,0.4,2029,154,355,471,789,1768,29199,37.022,16.515
17.9,0.015,0.4,2030,140,343,464,841,1788,29637,35.249,16.576
17.9,0.015,0.4,2031,128,330,458,893,1808,30082,33.705,16.634
17.9,0.015,0.4,2032,118,317,450,944,1829,30533,32.348,16.69
17.9,0.015,0.4,2033,110,304,442,995,1851,30991,31.148,16.744
17.9,0.015,0.4,2034,103,291,433,1046,1873,31456,30.08,16.796
17.9,0.015,0.4,2035,97,277,424,1096,1895,31928,29.123,16.846
15.4,0.02,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
15.4,0.02,0.4,2026,217,377,488,740,1822,28060,37.896,15.4
15.4,0.02,0.4,2027,192,373,482,812,1859,28621,35.244,15.4
15.4,0.02,0.4,2028,171,365,477,883,1896,29193,33.05,15.4
15.4,0.02,0.4,2029,154,355,471,954,1934,29777,31.204,15.4
15.4,0.02,0.4,2030,140,343,464,1025,1972,30373,29.63,15.4
15.4,0.02,0.4,2031,128,330,458,1096,2012,30980,28.274,15.4
15.4,0.02,0.4,2032,118,317,450,1166,2052,31600,27.092,15.4
15.4,0.02,0.4,2033,110,304,442,1237,2093,32232,26.056,15.4
15.4,0.02,0.4,2034,103,291,433,1308,2135,32877,25.139,15.4
15.4,0.02,0.4,2035,97,277,424,1379,2178,33535,24.325,15.4
15.9,0.02,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
15.9,0.02,0.4,2026,217,377,488,717,1799,28060,39.126,15.599
15.9,0.02,0.4,2027,192,373,482,787,1833,28621,36.389,15.615
15.9,0.02,0.4,2028,171,365,477,856,1868,29193,34.123,15.629
15.9,0.02,0.4,2029,154,355,471,924,1904,29777,32.218,15.643
15.9,0.02,0.4,2030,140,343,464,993,1940,30373,30.592,15.656
15.9,0.02,0.4,2031,128,330,458,1061,1977,30980,29.192,15.668
15.9,0.02,0.4,2032,118,317,450,1130,2015,31600,27.972,15.68
15.9,0.02,0.4,2033,110,304,442,1198,2054,32232,26.902,15.692
15.9,0.02,0.4,2034,103,291,433,1267,2094,32877,25.956,15.702
15.9,0.02,0.4,2035,97,277,424,1335,2134,33535,25.115,15.713
16.4,0.02,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
16.4,0.02,0.4,2026,217,377,488,695,1777,28060,40.357,15.791
16.4,0.02,0.4,2027,192,373,482,763,1809,28621,37.533,15.822
16.4,0.02,0.4,2028,171,365,477,829,1842,29193,35.197,15.85
16.4,0.02,0.4,2029,154,355,471,896,1875,29777,33.231,15.878
16.4,0.02,0.4,2030,140,343,464,963,1910,30373,31.554,15.904
16.4,0.02,0.4,2031,128,330,458,1029,1945,30980,30.11,15.929
16.4,0.02,0.4,2032,118,317,450,1095,1981,31600,28.851,15.953
16.4,0.02,0.4,2033,110,304,442,1162,2018,32232,27.747,15.976
16.4,0.02,0.4,2034,103,291,433,1228,2055,32877,26.772,15.998
16.4,0.02,0.4,2035,97,277,424,1295,2094,33535,25.905,16.018
16.9,0.02,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
16.9,0.02,0.4,2026,217,377,488,675,1756,28060,41.587,15.976
16.9,0.02,0.4,2027,192,373,482,740,1786,28621,38.677,16.021
16.9,0.02,0.4,2028,171,365,477,805,1817,29193,36.27,16.064
16.9,0.02,0.4,2029,154,355,471,870,1849,29777,34.244,16.105
16.9,0.02,0.4,2030,140,343,464,934,1881,30373,32.516,16.145
16.9,0.02,0.4,2031,128,330,458,998,1914,30980,31.028,16.182
16.9,0.02,0.4,2032,118,317,450,1063,1948,31600,29.731,16.218
16.9,0.02,0.4,2033,110,304,442,1127,1983,32232,28.593,16.253
16.9,0.02,0.4,2034,103,291,433,1192,2019,32877,27.588,16.285
16.9,0.02,0.4,2035,97,277,424,1256,2055,33535,26.694,16.317
17.4,0.02,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
17.4,0.02,0.4,2026,217,377,488,655,1737,28060,42.818,16.155
17.4,0.02,0.4,2027,192,373,482,719,1765,28621,39.821,16.214
17.4,0.02,0.4,2028,171,365,477,782,1794,29193,37.343,16.271
17.4,0.02,0.4,2029,154,355,471,845,1824,29777,35.257,16.326
17.4,0.02,0.4,2030,140,343,464,907,1854,30373,33.478,16.378
17.4,0.02,0.4,2031,128,330,458,970,1886,30980,31.946,16.429
17.4,0.02,0.4,2032,118,317,450,1032,1918,31600,30.611,16.477
17.4,0.02,0.4,2033,110,304,442,1095,1951,32232,29.439,16.522
17.4,0.02,0.4,2034,103,291,433,1157,1985,32877,28.404,16.566
17.4,0.02,0.4,2035,97,277,424,1220,2019,33535,27.484,16.609
17.9,0.02,0.4,2025,247,378,493,566,1684,27510,48.615,16.336
17.9,0.02,0.4,2026,217,377,488,637,1719,28060,44.048,16.327
17.9,0.02,0.4,2027,192,373,482,699,1745,28621,40.966,16.401
17.9,0.02,0.4,2028,171,365,477,760,1772,29193,38.416,16.472
17.9,0.02,0.4,2029,154,355,471,821,1800,29777,36.27,16.54
17.9,0.02,0.4,2030,140,343,464,882,1829,30373,34.44,16.605
17.9,0.02,0.4,2031,128,330,458,943,1859,30980,32.864,16.668
17.9,0.02,0.4,2032,118,317,450,1003,1889,31600,31.49,16.728
17.9,0.02,0.4,2033,110,304,442,1064,1920,32232,30.285,16.786
17.9,0.02,0.4,2034,103,291,433,1125,1952,32877,29.221,16.841
17.9,0.02,0.4,2035,97,277,424,1186,1985,33535,28.274,16.894
15.4,-0.01,0.5,2025,247,378,493,566,1684,27510,48.615,16.336
15.4,-0.01,0.5,2026,221,378,489,681,1769,27235,40.005,15.4
15.4,-0.01,0.5,2027,200,374,484,693,1751,26963,38.929,15.4
15.4,-0.01,0.5,2028,182,368,479,704,1733,26693,37.929,15.4
15.4,-0.01,0.5,2029,168,360,474,714,1716,26426,36.991,15.4
15.4,-0.01,0.5,2030,156,350,469,725,1699,26162,36.108,15.4
15.4,-0.01,0.5,2031,145,339,463,734,1682,25900,35.276,15.4
15.4,-0.01,0.5,2032,137,328,457,743,1665,25641,34.488,15.4
15.4,-0.01,0.5,2033,130,317,450,752,1648,25385,33.739,15.4
15.4,-0.01,0.5,2034,124,305,442,761,1632,25131,33.029,15.4
15.4,-0.01,0.5,2035,118,294,434,769,1616,24880,32.353,15.4
15.9,-0.01,0.5,2025,247,378,493,566,1684,27510,48.615,16.336
