unitid,institution,sector,carnegie_classification,medical_degree_flag,hospital_flag,metric,first_year,last_year,n_years,first_value,last_value,absolute_change,percent_change,average_annual_change,slope,intercept,r_squared,p_value,std_error
131159,American University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,ugrds_per_faculty,2016,2025,10,9.736552308,8.245306633,-1.491245675,-0.15315952,-0.165693964,-0.148602188,309.6312135,0.599798484,0.00853449,0.042915768
131283,The Catholic University of America,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,total_faculty,2016,2025,10,413,282,-131,-0.317191283,-14.55555556,-12.19393939,24984.65455,0.831690556,0.000235969,1.939422348
131283,The Catholic University of America,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_tenured,2016,2025,10,0.503631961,0.514184397,0.010552436,0.020952673,0.001172493,-0.000707098,1.98737019,0.004819144,0.848873334,0.003592532
131283,The Catholic University of America,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_t_track,2016,2025,10,0.259079903,0.265957447,0.006877544,0.026546033,0.000764172,0.001139749,-2.106043651,0.006705885,0.822063213,0.004904277
131283,The Catholic University of America,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_non_tenure,2016,2025,10,0.237288136,0.219858156,-0.01742998,-0.073454914,-0.001936664,-0.000432651,1.118673461,0.006148414,0.829524859,0.001944786
131283,The Catholic University of America,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_professor,2016,2025,10,0.268765133,0.273049645,0.004284512,0.015941473,0.000476057,-0.000302538,0.891533259,0.006115714,0.829973244,0.001363577
131283,The Catholic University of America,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_associate_professor,2016,2025,10,0.331719128,0.29787234,-0.033846788,-0.102034477,-0.003760754,-0.004199102,8.807807594,0.831714201,0.000235834,0.000667803
131283,The Catholic University of America,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_assistant_professor,2016,2025,10,0.162227603,0.209219858,0.046992255,0.289668678,0.005221362,0.004934291,-9.818014314,0.238365875,0.152234197,0.003118393
131283,The Catholic University of America,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_tenure_system,2016,2025,10,0.762711864,0.780141844,0.01742998,0.02285264,0.001936664,0.000432651,-0.118673461,0.006148414,0.829524859,0.001944786
131283,The Catholic University of America,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_senior_faculty,2016,2025,10,0.600484262,0.570921986,-0.029562276,-0.049230725,-0.003284697,-0.00450164,9.699340853,0.465749881,0.029672669,0.001704597
131283,The Catholic University of America,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,grads_per_tenure_system,2016,2025,10,5.281481481,6.657575758,1.376094276,0.26055081,0.152899364,0.0650166,-125.8233398,0.124978169,0.316287147,0.06082353
131283,The Catholic University of America,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,ugrds_per_faculty,2016,2025,10,7.613397902,11.17966903,3.566271129,0.468420431,0.396252348,0.253238887,-502.7297393,0.554735128,0.013455089,0.080214298
137032,Saint Leo University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,total_faculty,2016,2025,10,180,77,-103,-0.572222222,-11.44444444,-13.12121212,26644.10909,0.958020796,8.63815E-07,0.971088017
137032,Saint Leo University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_tenured,2016,2025,10,0.383333333,0.571428571,0.188095238,0.49068323,0.020899471,0.031849736,-63.83141268,0.783407695,0.000662274,0.00592091
137032,Saint Leo University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_t_track,2016,2025,10,0.233333333,0.12987013,-0.103463203,-0.443413729,-0.011495911,-0.022908342,46.48268097,0.640136516,0.005447297,0.006072692
137032,Saint Leo University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_non_tenure,2016,2025,10,0.383333333,0.298701299,-0.084632035,-0.220779221,-0.009403559,-0.008941394,18.34873171,0.190236859,0.207623272,0.006522167
137032,Saint Leo University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_professor,2016,2025,10,0.138888889,0.233766234,0.094877345,0.683116883,0.010541927,0.011721839,-23.51027893,0.795098207,0.000527437,0.002103843
137032,Saint Leo University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_associate_professor,2016,2025,10,0.283333333,0.324675325,0.041341991,0.145912911,0.004593555,0.010519288,-20.91874749,0.534333683,0.016314397,0.003471942
137032,Saint Leo University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_assistant_professor,2016,2025,10,0.194444444,0.142857143,-0.051587302,-0.265306122,-0.005731922,-0.013299733,27.08029471,0.346316628,0.073505638,0.006460185
137032,Saint Leo University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_tenure_system,2016,2025,10,0.616666667,0.701298701,0.084632035,0.137241137,0.009403559,0.008941394,-17.34873171,0.190236859,0.207623272,0.006522167
137032,Saint Leo University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_senior_faculty,2016,2025,10,0.422222222,0.558441558,0.136219336,0.322624744,0.015135482,0.022241127,-44.42902642,0.851112499,0.000143203,0.003288875
137032,Saint Leo University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,grads_per_tenure_system,2016,2025,10,32.13213213,21.22839506,-10.90373707,-0.339340602,-1.211526341,-0.886212077,1816.224304,0.471224507,0.028359003,0.331905459
137032,Saint Leo University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,ugrds_per_faculty,2016,2025,10,48.76481481,65.22510823,16.46029341,0.337544467,1.82892149,2.401036865,-4802.34236,0.564078408,0.012286292,0.746256775
137546,Stetson University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,total_faculty,2016,2025,10,267,261,-6,-0.02247191,-0.666666667,-0.715151515,1711.963636,0.210969697,0.181737648,0.488978621
137546,Stetson University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_tenured,2016,2025,10,0.588014981,0.570881226,-0.017133755,-0.029138297,-0.001903751,-3.04779E-05,0.648054677,2.63223E-05,0.988777279,0.00210026
137546,Stetson University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_t_track,2016,2025,10,0.235955056,0.210727969,-0.025227087,-0.106914797,-0.00280301,-0.00348856,7.260657136,0.347231143,0.073032185,0.001691109
137546,Stetson University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_non_tenure,2016,2025,10,0.176029963,0.218390805,0.042360842,0.240645635,0.00470676,0.003519038,-6.908711812,0.500210919,0.022163153,0.001243643
137546,Stetson University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_professor,2016,2025,10,0.415730337,0.340996169,-0.074734168,-0.179765973,-0.008303796,-0.009634479,19.82994366,0.870208696,8.19852E-05,0.00131551
137546,Stetson University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_associate_professor,2016,2025,10,0.202247191,0.245210728,0.042963537,0.212430822,0.004773726,0.00857058,-17.07998071,0.656167979,0.004497979,0.002193466
137546,Stetson University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_assistant_professor,2016,2025,10,0.205992509,0.195402299,-0.010590211,-0.051410658,-0.00117669,-0.00245514,5.158748857,0.339500713,0.077117727,0.001210729
137546,Stetson University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_tenure_system,2016,2025,10,0.823970037,0.781609195,-0.042360842,-0.051410658,-0.00470676,-0.003519038,7.908711812,0.500210919,0.022163153,0.001243643
137546,Stetson University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_senior_faculty,2016,2025,10,0.617977528,0.586206897,-0.031770632,-0.051410658,-0.00353007,-0.001063898,2.749962955,0.038353065,0.587657105,0.001883488
137546,Stetson University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,grads_per_tenure_system,2016,2025,10,5.242424242,5.699346405,0.456922163,0.087158563,0.050769129,0.055824319,-107.527099,0.499583777,0.022284498,0.019753314
137546,Stetson University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,ugrds_per_faculty,2016,2025,10,11.46691635,9.047254151,-2.419662204,-0.211012458,-0.268851356,-0.379813268,777.7917543,0.828527011,0.000254594,0.061089935
152080,University of Notre Dame,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,total_faculty,2016,2025,10,1140,1323,183,0.160526316,20.33333333,20.21212121,-39615.09091,0.935889264,4.74279E-06,1.870337791
152080,University of Notre Dame,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_tenured,2016,2025,10,0.604385965,0.536659108,-0.067726857,-0.11205895,-0.007525206,-0.007475063,15.66882721,0.881976429,5.57625E-05,0.000966776
152080,University of Notre Dame,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_t_track,2016,2025,10,0.171052632,0.177626606,0.006573975,0.038432467,0.000730442,0.000572376,-0.983151267,0.195517546,0.200707965,0.000410489
152080,University of Notre Dame,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_non_tenure,2016,2025,10,0.224561404,0.285714286,0.061152882,0.272321429,0.006794765,0.006902688,-13.68567594,0.885146268,4.99385E-05,0.0008791
152080,University of Notre Dame,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_professor,2016,2025,10,0.371052632,0.34164777,-0.029404861,-0.079247144,-0.003267207,-0.002310245,5.020860825,0.653956884,0.004620613,0.00059416
152080,University of Notre Dame,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_associate_professor,2016,2025,10,0.242982456,0.204081633,-0.038900823,-0.160097252,-0.004322314,-0.004871804,10.06800318,0.809965706,0.000387442,0.00083431
152080,University of Notre Dame,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_assistant_professor,2016,2025,10,0.161403509,0.168556311,0.007152803,0.044316277,0.000794756,0.000279362,-0.403188064,0.031069581,0.626177053,0.00055157
152080,University of Notre Dame,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_tenure_system,2016,2025,10,0.775438596,0.714285714,-0.061152882,-0.078862314,-0.006794765,-0.006902688,14.68567594,0.885146268,4.99385E-05,0.0008791
152080,University of Notre Dame,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_senior_faculty,2016,2025,10,0.614035088,0.545729403,-0.068305685,-0.111240687,-0.007589521,-0.007182049,15.08886401,0.847164413,0.000159296,0.001078529
152080,University of Notre Dame,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,grads_per_tenure_system,2016,2025,10,4.226621418,4.258201058,0.03157964,0.007471604,0.003508849,0.00145295,1.340742434,0.00473765,0.850144392,0.007445482
152080,University of Notre Dame,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,ugrds_per_faculty,2016,2025,10,7.473099415,6.750818846,-0.722280569,-0.096650737,-0.080253397,-0.075297258,159.3372985,0.709969243,0.002210812,0.017015175
159656,Loyola University New Orleans,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,total_faculty,2016,2025,10,256,250,-6,-0.0234375,-0.666666667,-0.727272727,1709.654545,0.051361068,0.528934621,1.105059738
159656,Loyola University New Orleans,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_tenured,2016,2025,10,0.51953125,0.376,-0.14353125,-0.276270677,-0.015947917,-0.015580701,31.96555048,0.680594208,0.003304175,0.003773717
159656,Loyola University New Orleans,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_t_track,2016,2025,10,0.19140625,0.236,0.04459375,0.232979592,0.004954861,0.005031923,-9.993890673,0.156938698,0.2570847,0.004123382
159656,Loyola University New Orleans,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_non_tenure,2016,2025,10,0.2890625,0.388,0.0989375,0.34227027,0.010993056,0.010548779,-20.97165981,0.956303337,1.01481E-06,0.00079723
159656,Loyola University New Orleans,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_professor,2016,2025,10,0.30859375,0.22,-0.08859375,-0.287088608,-0.00984375,-0.009625563,19.72114709,0.789566962,0.000588317,0.001756886
159656,Loyola University New Orleans,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_associate_professor,2016,2025,10,0.24609375,0.172,-0.07409375,-0.301079365,-0.008232639,-0.008424568,17.24643178,0.739233187,0.00142274,0.001769042
159656,Loyola University New Orleans,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_assistant_professor,2016,2025,10,0.15625,0.22,0.06375,0.408,0.007083333,0.007501353,-14.99591905,0.466266103,0.029546729,0.002837527
159656,Loyola University New Orleans,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_tenure_system,2016,2025,10,0.7109375,0.612,-0.0989375,-0.139164835,-0.010993056,-0.010548779,21.97165981,0.956303337,1.01481E-06,0.00079723
159656,Loyola University New Orleans,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_senior_faculty,2016,2025,10,0.5546875,0.392,-0.1626875,-0.293295775,-0.018076389,-0.018050131,36.96757886,0.868781555,8.57061E-05,0.002480148
159656,Loyola University New Orleans,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,grads_per_tenure_system,2016,2025,10,4.078754579,6.278867102,2.200112524,0.53940792,0.244456947,0.234200351,-467.7543134,0.794707794,0.000531569,0.042084778
159656,Loyola University New Orleans,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,ugrds_per_faculty,2016,2025,10,9.3203125,10.60666667,1.286354167,0.138016206,0.142928241,0.172446833,-336.5637528,0.115033485,0.337691655,0.169106971
164924,Boston College,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,total_faculty,2016,2025,10,821,932,111,0.135200974,12.33333333,10.95757576,-21261.78182,0.930982,6.38357E-06,1.054824066
164924,Boston College,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_tenured,2016,2025,10,0.570036541,0.508583691,-0.06145285,-0.107805106,-0.006828094,-0.006142665,12.94970591,0.921691359,1.06212E-05,0.000633029
164924,Boston College,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_t_track,2016,2025,10,0.163215591,0.16416309,0.000947499,0.005805201,0.000105278,-0.000565614,1.30244452,0.094795063,0.386790458,0.000617954
164924,Boston College,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_non_tenure,2016,2025,10,0.266747868,0.327253219,0.06050535,0.226825994,0.006722817,0.006708279,-13.25215043,0.972567402,1.56584E-07,0.000398327
164924,Boston College,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_professor,2016,2025,10,0.314250914,0.327253219,0.013002305,0.041375553,0.001444701,0.002601723,-4.943894484,0.460289185,0.0310318,0.00099605
164924,Boston College,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_associate_professor,2016,2025,10,0.260657734,0.184549356,-0.076108378,-0.291985881,-0.008456486,-0.008983564,18.37938356,0.879920933,5.98045E-05,0.001173317
164924,Boston College,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_assistant_professor,2016,2025,10,0.158343484,0.160944206,0.002600722,0.016424563,0.000288969,-0.000326438,0.816661354,0.05103242,0.530291551,0.000497689
164924,Boston College,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_tenure_system,2016,2025,10,0.733252132,0.672746781,-0.06050535,-0.082516433,-0.006722817,-0.006708279,14.25215043,0.972567402,1.56584E-07,0.000398327
164924,Boston College,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,pct_senior_faculty,2016,2025,10,0.574908648,0.511802575,-0.063106073,-0.109767131,-0.007011786,-0.006381841,13.43548908,0.94038378,3.53952E-06,0.000568108
164924,Boston College,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,No,No,grads_per_tenure_system,2016,2025,10,6.42414175,6.728867624,0.304725874,0.047434488,0.03385843,0.055782054,-106.0370495,0.287344147,0.110224765,0.031059056
